"","description","score","File","Source","AnimalScore","AnimalInd","Specificity","Count","SelectionMetric"
"232","human",0.991257553101,"IMG_0094.JPG","amazon",0.375350953236951,NA,0.615555198322804,2,1.9592123452408
"233","ct scan",0.59550868988,"IMG_0094.JPG","amazon",0.0936209120473954,NA,0.435673927036517,2,1.20521590446876
"234","x-ray",0.59550868988,"IMG_0094.JPG","amazon",0.234577756626256,NA,0.477722250574624,2,1.26147927738253
"235","apparel",0.537126121521,"IMG_0094.JPG","amazon",0.116603989860142,NA,0.517766575535428,3,1.15145849443321
"236","clothing",0.537126121521,"IMG_0094.JPG","amazon",0.199270891684732,NA,0.528965224497999,3,1.17772454437064
"237","animal",0.96469078064,"IMG_0095.JPG","amazon",1,NA,0,355,1.70234361988434
"238","mammal",0.96469078064,"IMG_0095.JPG","amazon",0.623663218882118,NA,0,405,1.60792101563053
"239","zebra",0.96469078064,"IMG_0095.JPG","amazon",0.610805218843365,1,0.688575215683627,83,1.95500150951162
"240","ct scan",0.848417816162,"IMG_0095.JPG","amazon",0.0936209120473954,NA,0.435673927036517,2,1.58457959389176
"241","x-ray",0.848417816162,"IMG_0095.JPG","amazon",0.234577756626256,NA,0.477722250574624,2,1.64084296680553
"242","animal",0.898008728027,"IMG_0096.JPG","amazon",1,NA,0,355,1.60232054096484
"243","mammal",0.898008728027,"IMG_0096.JPG","amazon",0.623663218882118,NA,0,405,1.50789793671103
"244","zebra",0.898008728027,"IMG_0096.JPG","amazon",0.610805218843365,1,0.688575215683627,83,1.85497843059212
"245","inflatable",0.703391876221,"IMG_0096.JPG","amazon",0.311017721336318,NA,0.47547118393147,2,1.44128851474997
"246","animal",0.971039733887,"IMG_0097.JPG","amazon",1,NA,0,355,1.71186704975484
"247","mammal",0.971039733887,"IMG_0097.JPG","amazon",0.623663218882118,NA,0,405,1.61744444550103
"248","zebra",0.971039733887,"IMG_0097.JPG","amazon",0.610805218843365,1,0.688575215683627,83,1.96452493938212
"249","apparel",0.542351799011,"IMG_0097.JPG","amazon",0.116603989860142,NA,0.517766575535428,3,1.15929701066821
"250","clothing",0.542351799011,"IMG_0097.JPG","amazon",0.199270891684732,NA,0.528965224497999,3,1.18556306060564
"251","flyer",0.53014289856,"IMG_0097.JPG","amazon",0.201112626687745,NA,0.518155860271458,2,1.17528111276632
"252","poster",0.53014289856,"IMG_0097.JPG","amazon",0.204526471705746,NA,0.528366119775969,2,1.18123970377308
"253","flyer",0.535070724487,"IMG_0098.JPG","amazon",0.201112626687745,NA,0.518155860271458,2,1.18267285165682
"254","poster",0.535070724487,"IMG_0098.JPG","amazon",0.204526471705746,NA,0.528366119775969,2,1.18863144266358
"255","apparel",0.534425201416,"IMG_0098.JPG","amazon",0.116603989860142,NA,0.517766575535428,3,1.14740711427571
"256","clothing",0.534425201416,"IMG_0098.JPG","amazon",0.199270891684732,NA,0.528965224497999,3,1.17367316421315
"257","animal",0.976976242065,"IMG_0100.JPG","amazon",1,NA,0,355,1.72077181202184
"258","mammal",0.976976242065,"IMG_0100.JPG","amazon",0.623663218882118,NA,0,405,1.62634920776803
"259","zebra",0.976976242065,"IMG_0100.JPG","amazon",0.610805218843365,1,0.688575215683627,83,1.97342970164912
"260","silhouette",0.508050079346,"IMG_0100.JPG","amazon",0.270757748771672,NA,0.517515112446765,3,1.14625713935426
"261","animal",0.815140457153,"IMG_0101.JPG","amazon",1,NA,0,355,1.47801813465384
"262","mammal",0.815140457153,"IMG_0101.JPG","amazon",0.623663218882118,NA,0,405,1.38359553040003
"263","zebra",0.815140457153,"IMG_0101.JPG","amazon",0.610805218843365,1,0.688575215683627,83,1.73067602428112
"264","animal",0.862091598511,"IMG_0102.JPG","amazon",1,NA,0,355,1.54844484669084
"265","mammal",0.862091598511,"IMG_0102.JPG","amazon",0.623663218882118,NA,0,405,1.45402224243703
"266","zebra",0.862091598511,"IMG_0102.JPG","amazon",0.610805218843365,1,0.688575215683627,83,1.80110273631812
"267","inflatable",0.820981826782,"IMG_0102.JPG","amazon",0.311017721336318,NA,0.47547118393147,2,1.61767344059147
"268","emblem",0.506099891663,"IMG_0102.JPG","amazon",0.168941307480602,NA,0.499833903310174,1,1.15130211601974
"269","logo",0.506099891663,"IMG_0102.JPG","amazon",0.180777320978505,NA,0.555563984601256,1,1.18212616003975
"270","people",0.986821365356,"IMG_0125.JPG","amazon",0.156340554741309,NA,0.514431755304484,22,1.79785313600713
"271","person",0.986821746826,"IMG_0125.JPG","amazon",0.214818620970931,NA,0.501779459462208,9,1.81816033854617
"272","human",0.985980987549,"IMG_0125.JPG","amazon",0.375350953236951,NA,0.615555198322804,2,1.95129749691279
"273","animal",0.978030471802,"IMG_0125.JPG","amazon",1,NA,0,355,1.72235315662734
"274","mammal",0.978030471802,"IMG_0125.JPG","amazon",0.623663218882118,NA,0,405,1.62793055237353
"275","zebra",0.978030471802,"IMG_0125.JPG","amazon",0.610805218843365,1,0.688575215683627,83,1.97501104625462
"276","animal",0.818416595459,"IMG_0214.JPG","amazon",1,NA,0,355,1.48293234211284
"277","gazelle",0.818416595459,"IMG_0214.JPG","amazon",0.540377469552774,NA,0.655237003150002,12,1.71920527561118
"278","impala",0.818416595459,"IMG_0214.JPG","amazon",0.529115487167141,NA,0.58685952107238,14,1.68005964970772
"279","mammal",0.818416595459,"IMG_0214.JPG","amazon",0.623663218882118,NA,0,405,1.38850973785903
"280","wildlife",0.818416595459,"IMG_0214.JPG","amazon",0.499809648512766,NA,0.577453955179498,264,1.64745885745541
"281","antelope",0.778709259033,"IMG_0214.JPG","amazon",0.533653501237447,1,0.675323888795898,18,1.66270943429636
"282","deer",0.604107322693,"IMG_0214.JPG","amazon",0.536337370887508,1,0.644048345207215,23,1.38312094077069
"283","bongo",0.5289245224,"IMG_0214.JPG","amazon",0.303517102223316,NA,0.529353023479275,1,1.23394257089547
"284","percussion",0.5289245224,"IMG_0214.JPG","amazon",0.073258656693547,NA,0.401019725977315,1,1.11221131076204
"285","animal",0.991405944824,"IMG_0292.JPG","amazon",1,NA,0,355,1.74241636616034
"286","elephant",0.991405944824,"IMG_0292.JPG","amazon",0.541419389387655,NA,0.716335672337493,21,2.00245338977526
"287","mammal",0.991405944824,"IMG_0292.JPG","amazon",0.623663218882118,NA,0,405,1.64799376190653
"288","angus",0.540141029358,"IMG_0292.JPG","amazon",0.178739987054439,NA,0.474255282339855,2,1.16273486008919
"289","bull",0.540141029358,"IMG_0292.JPG","amazon",0.528655229974811,NA,0.666028088532057,3,1.33312442271569
"290","grassland",0.509258728027,"IMG_0292.JPG","amazon",0.659305475342856,NA,0.415511688794644,45,1.15137742512353
"291","outdoors",0.509258728027,"IMG_0292.JPG","amazon",0.356118831136187,NA,0.531810420193845,147,1.12707087090989
"292","savanna",0.509258728027,"IMG_0292.JPG","amazon",0.561860296667853,NA,0.402690470706662,33,1.12310616715636
"293","animal",0.990034866333,"IMG_0293.JPG","amazon",1,NA,0,355,1.74035974842384
"294","elephant",0.990034866333,"IMG_0293.JPG","amazon",0.541419389387655,NA,0.716335672337493,21,2.00039677203876
"295","mammal",0.990034866333,"IMG_0293.JPG","amazon",0.623663218882118,NA,0,405,1.64593714417003
"296","grassland",0.565616264343,"IMG_0293.JPG","amazon",0.659305475342856,NA,0.415511688794644,45,1.23591372959753
"297","outdoors",0.565616264343,"IMG_0293.JPG","amazon",0.356118831136187,NA,0.531810420193845,147,1.21160717538389
"298","savanna",0.565616264343,"IMG_0293.JPG","amazon",0.561860296667853,NA,0.402690470706662,33,1.20764247163036
"299","animal",0.990477218628,"IMG_0294.JPG","amazon",1,NA,0,355,1.74102327686634
"300","elephant",0.990477218628,"IMG_0294.JPG","amazon",0.541419389387655,NA,0.716335672337493,21,2.00106030048126
"301","mammal",0.990477218628,"IMG_0294.JPG","amazon",0.623663218882118,NA,0,405,1.64660067261253
"302","grassland",0.642816162109,"IMG_0294.JPG","amazon",0.659305475342856,NA,0.415511688794644,45,1.35171357624653
"303","outdoors",0.642816162109,"IMG_0294.JPG","amazon",0.356118831136187,NA,0.531810420193845,147,1.32740702203289
"304","savanna",0.642816162109,"IMG_0294.JPG","amazon",0.561860296667853,NA,0.402690470706662,33,1.32344231827936
"305","alps",0.684101715088,"IMG_0302.JPG","amazon",0.0901642768455181,NA,0.44847215469939,2,1.34364039731173
"306","crest",0.684101715088,"IMG_0302.JPG","amazon",0.412320362248083,NA,0.466228903187611,2,1.43305779290648
"307","mountain",0.684101715088,"IMG_0302.JPG","amazon",0.136741082099056,NA,0.426921829845479,4,1.3237987580795
"308","peak",0.684101715088,"IMG_0302.JPG","amazon",0.182620982420023,NA,0.463650287521785,2,1.37434364011655
"309","field",0.509779319763,"IMG_0302.JPG","amazon",0.168035106869028,NA,0.502971436968491,49,1.07244918913172
"310","grass",0.509779319763,"IMG_0302.JPG","amazon",0.426373306438296,NA,0.578727774844713,111,1.17011777363396
"311","grassland",0.509779319763,"IMG_0302.JPG","amazon",0.659305475342856,NA,0.415511688794644,45,1.15215831272753
"312","plant",0.509779319763,"IMG_0302.JPG","amazon",0.160226974972077,NA,0.526814156263583,40,1.08394418982015
"313","dirt road",0.507530632019,"IMG_0302.JPG","amazon",0.332366840917585,NA,0.463806474574051,7,1.11408734284584
"314","gravel",0.507530632019,"IMG_0302.JPG","amazon",0.234985999375884,NA,0.413884912850403,7,1.0647813515986
"315","road",0.507530632019,"IMG_0302.JPG","amazon",0.110519084506806,NA,0.39791828271103,9,1.02121819384405
"316","alps",0.669679260254,"IMG_0303.JPG","amazon",0.0901642768455181,NA,0.44847215469939,2,1.32200671506073
"317","crest",0.669679260254,"IMG_0303.JPG","amazon",0.412320362248083,NA,0.466228903187611,2,1.41142411065548
"318","mountain",0.669679260254,"IMG_0303.JPG","amazon",0.136741082099056,NA,0.426921829845479,4,1.3021650758285
"319","peak",0.669679260254,"IMG_0303.JPG","amazon",0.182620982420023,NA,0.463650287521785,2,1.35270995786555
"320","cloud",0.544718742371,"IMG_0303.JPG","amazon",0.272959388356536,NA,0.469069024356566,6,1.1606773018703
"321","cumulus",0.544718742371,"IMG_0303.JPG","amazon",0.153873072221799,NA,0.470266829632646,1,1.19067979642827
"322","sky",0.544718742371,"IMG_0303.JPG","amazon",0.221995361730834,NA,0.499419295915241,43,1.13753645898009
"323","countryside",0.650289993286,"KEN-001-D0001-I000006.jpeg","amazon",0.254423654794234,NA,0.461146997490799,17,1.29386796487659
"324","outdoors",0.650289993286,"KEN-001-D0001-I000006.jpeg","amazon",0.356118831136187,NA,0.531810420193845,147,1.33861776879839
"325","farm",0.568808441162,"KEN-001-D0001-I000006.jpeg","amazon",0.444214322672161,NA,0.598284125540356,5,1.30812966473121
"326","field",0.568808441162,"KEN-001-D0001-I000006.jpeg","amazon",0.168035106869028,NA,0.502971436968491,49,1.16099287123022
"327","bush",0.509570045471,"KEN-001-D0001-I000006.jpeg","amazon",0.186912126890719,NA,0.506546006300129,20,1.08671678285424
"328","plant",0.509570045471,"KEN-001-D0001-I000006.jpeg","amazon",0.160226974972077,NA,0.526814156263583,40,1.08363027838215
"329","vegetation",0.509570045471,"KEN-001-D0001-I000006.jpeg","amazon",0.548552018116468,NA,0.475764863264382,28,1.15827372801827
"330","blossom",0.509326171875,"KEN-001-D0001-I000006.jpeg","amazon",0.24109777132727,NA,0.498823071784576,14,1.10040136072785
"331","flora",0.509326171875,"KEN-001-D0001-I000006.jpeg","amazon",0.433169088448207,NA,0.552105220743892,17,1.17258770280013
"332","flower",0.509326171875,"KEN-001-D0001-I000006.jpeg","amazon",0.148748382792052,NA,0.495573862532048,14,1.07568940896778
"333","silhouette",0.50791595459,"KEN-001-D0001-I000006.jpeg","amazon",0.270757748771672,NA,0.517515112446765,3,1.14605595222026
"334","soil",0.505597991943,"KEN-001-D0001-I000006.jpeg","amazon",0.231913359012962,NA,0.514817453177293,14,1.10051017844763
"335","countryside",0.714689483643,"KEN-001-D0001-I000007.jpeg","amazon",0.254423654794234,NA,0.461146997490799,17,1.39046720041209
"336","field",0.714689483643,"KEN-001-D0001-I000007.jpeg","amazon",0.168035106869028,NA,0.502971436968491,49,1.37981443495172
"337","grass",0.714689483643,"KEN-001-D0001-I000007.jpeg","amazon",0.426373306438296,NA,0.578727774844713,111,1.47748301945396
"338","grassland",0.714689483643,"KEN-001-D0001-I000007.jpeg","amazon",0.659305475342856,NA,0.415511688794644,45,1.45952355854753
"339","outdoors",0.714689483643,"KEN-001-D0001-I000007.jpeg","amazon",0.356118831136187,NA,0.531810420193845,147,1.43521700433389
"340","savanna",0.647076416016,"KEN-001-D0001-I000007.jpeg","amazon",0.561860296667853,NA,0.402690470706662,33,1.32983269913986
"341","bush",0.577219352722,"KEN-001-D0001-I000007.jpeg","amazon",0.186912126890719,NA,0.506546006300129,20,1.18819074373074
"342","plant",0.577219352722,"KEN-001-D0001-I000007.jpeg","amazon",0.160226974972077,NA,0.526814156263583,40,1.18510423925865
"343","vegetation",0.577219352722,"KEN-001-D0001-I000007.jpeg","amazon",0.548552018116468,NA,0.475764863264382,28,1.25974768889477
"344","cap",0.532466545105,"KEN-001-D0001-I000007.jpeg","amazon",0.194944761983583,NA,0.532730975915794,1,1.21380149611129
"345","hat",0.532466545105,"KEN-001-D0001-I000007.jpeg","amazon",0.408923782563082,NA,0.505407230366906,1,1.25363437848172
"346","sun hat",0.532466545105,"KEN-001-D0001-I000007.jpeg","amazon",0.408923782563082,NA,0.505407230366906,1,1.25363437848172
"347","blossom",0.505909805298,"KEN-001-D0001-I000007.jpeg","amazon",0.24109777132727,NA,0.498823071784576,14,1.09527681086235
"348","flora",0.505909805298,"KEN-001-D0001-I000007.jpeg","amazon",0.433169088448207,NA,0.552105220743892,17,1.16746315293463
"349","flower",0.505909805298,"KEN-001-D0001-I000007.jpeg","amazon",0.148748382792052,NA,0.495573862532048,14,1.07056485910228
"350","animal",0.958380889893,"KEN-007-D0001-I000001.jpeg","amazon",1,NA,0,355,1.69287878376384
"351","deer",0.958380889893,"KEN-007-D0001-I000001.jpeg","amazon",0.536337370887508,1,0.644048345207215,23,1.91453129157069
"352","mammal",0.958380889893,"KEN-007-D0001-I000001.jpeg","amazon",0.623663218882118,NA,0,405,1.59845617951003
"353","wildlife",0.958380889893,"KEN-007-D0001-I000001.jpeg","amazon",0.499809648512766,NA,0.577453955179498,264,1.85740529910641
"354","antelope",0.840629043579,"KEN-007-D0001-I000001.jpeg","amazon",0.533653501237447,1,0.675323888795898,18,1.75558911111536
"355","gazelle",0.840629043579,"KEN-007-D0001-I000001.jpeg","amazon",0.540377469552774,NA,0.655237003150002,12,1.75252394779118
"356","impala",0.840629043579,"KEN-007-D0001-I000001.jpeg","amazon",0.529115487167141,NA,0.58685952107238,14,1.71337832188772
"357","outdoors",0.509567375183,"KEN-007-D0001-I000001.jpeg","amazon",0.356118831136187,NA,0.531810420193845,147,1.12753384164389
"358","animal",0.942905044556,"KEN-007-D0001-I000002.jpeg","amazon",1,NA,0,355,1.66966501575834
"359","antelope",0.942905044556,"KEN-007-D0001-I000002.jpeg","amazon",0.533653501237447,1,0.675323888795898,18,1.90900311258086
"360","gazelle",0.942905044556,"KEN-007-D0001-I000002.jpeg","amazon",0.540377469552774,NA,0.655237003150002,12,1.90593794925668
"361","impala",0.942905044556,"KEN-007-D0001-I000002.jpeg","amazon",0.529115487167141,NA,0.58685952107238,14,1.86679232335322
"362","mammal",0.585999259949,"KEN-007-D0001-I000002.jpeg","amazon",0.623663218882118,NA,0,405,1.03988373459403
"363","outdoors",0.522899093628,"KEN-007-D0001-I000002.jpeg","amazon",0.356118831136187,NA,0.531810420193845,147,1.14753141931139
"364","deer",0.517288131714,"KEN-007-D0001-I000002.jpeg","amazon",0.536337370887508,1,0.644048345207215,23,1.25289215430219
"365","wildlife",0.517288131714,"KEN-007-D0001-I000002.jpeg","amazon",0.499809648512766,NA,0.577453955179498,264,1.19576616183791
"366","countryside",0.509349212646,"KEN-007-D0001-I000002.jpeg","amazon",0.254423654794234,NA,0.461146997490799,17,1.08245679391659
"367","animal",0.669574966431,"KEN-007-D0001-I000003.jpeg","amazon",1,NA,0,355,1.25966989857084
"368","antelope",0.669574966431,"KEN-007-D0001-I000003.jpeg","amazon",0.533653501237447,1,0.675323888795898,18,1.49900799539336
"369","gazelle",0.669574966431,"KEN-007-D0001-I000003.jpeg","amazon",0.540377469552774,NA,0.655237003150002,12,1.49594283206918
"370","impala",0.669574966431,"KEN-007-D0001-I000003.jpeg","amazon",0.529115487167141,NA,0.58685952107238,14,1.45679720616572
"371","canine",0.668640060425,"KEN-007-D0001-I000003.jpeg","amazon",0.899039248742498,NA,0.876547221134548,77,1.67738957103636
"372","coyote",0.668640060425,"KEN-007-D0001-I000003.jpeg","amazon",0.425597084408275,1,0.628511449121792,47,1.43820158545025
"373","grey fox",0.668640060425,"KEN-007-D0001-I000003.jpeg","amazon",0.650439083563017,NA,0.632013402936029,35,1.49847964809084
"374","mammal",0.668640060425,"KEN-007-D0001-I000003.jpeg","amazon",0.623663218882118,NA,0,405,1.16384493530803
"375","red wolf",0.668640060425,"KEN-007-D0001-I000003.jpeg","amazon",0.555013603782581,NA,0.693667183095973,31,1.50650761333381
"376","zoo",0.531994285583,"KEN-007-D0001-I000003.jpeg","amazon",0.679940996265598,NA,0.81219141913172,52,1.38793989191239
"377","outdoors",0.517303009033,"KEN-007-D0001-I000003.jpeg","amazon",0.356118831136187,NA,0.531810420193845,147,1.13913729241889
"378","deer",0.513816223145,"KEN-007-D0001-I000003.jpeg","amazon",0.536337370887508,1,0.644048345207215,23,1.24768429144869
"379","wildlife",0.513816223145,"KEN-007-D0001-I000003.jpeg","amazon",0.499809648512766,NA,0.577453955179498,264,1.19055829898441
"380","countryside",0.508789596558,"KEN-007-D0001-I000003.jpeg","amazon",0.254423654794234,NA,0.461146997490799,17,1.08161736978459
"381","countryside",0.611239624023,"KEN-007-D0001-I000004.jpeg","amazon",0.254423654794234,NA,0.461146997490799,17,1.23529241098209
"382","outdoors",0.611239624023,"KEN-007-D0001-I000004.jpeg","amazon",0.356118831136187,NA,0.531810420193845,147,1.28004221490389
"383","blossom",0.535275382996,"KEN-007-D0001-I000004.jpeg","amazon",0.24109777132727,NA,0.498823071784576,14,1.13932517740935
"384","flora",0.535275382996,"KEN-007-D0001-I000004.jpeg","amazon",0.433169088448207,NA,0.552105220743892,17,1.21151151948163
"385","flower",0.535275382996,"KEN-007-D0001-I000004.jpeg","amazon",0.148748382792052,NA,0.495573862532048,14,1.11461322564928
"386","plant",0.535275382996,"KEN-007-D0001-I000004.jpeg","amazon",0.160226974972077,NA,0.526814156263583,40,1.12218828466965
"387","bush",0.529637832642,"KEN-007-D0001-I000004.jpeg","amazon",0.186912126890719,NA,0.506546006300129,20,1.11681846361074
"388","vegetation",0.529637832642,"KEN-007-D0001-I000004.jpeg","amazon",0.548552018116468,NA,0.475764863264382,28,1.18837540877477
"389","forest",0.524152450562,"KEN-007-D0001-I000004.jpeg","amazon",0.549786348196565,NA,0.445144056579262,20,1.16860797095677
"390","field",0.515427246094,"KEN-007-D0001-I000004.jpeg","amazon",0.168035106869028,NA,0.502971436968491,49,1.08092107862822
"391","grass",0.515427246094,"KEN-007-D0001-I000004.jpeg","amazon",0.426373306438296,NA,0.578727774844713,111,1.17858966313046
"392","grassland",0.515427246094,"KEN-007-D0001-I000004.jpeg","amazon",0.659305475342856,NA,0.415511688794644,45,1.16063020222403
"393","reed",0.513816375732,"KEN-007-D0001-I000004.jpeg","amazon",0.594913992264069,NA,0.503480348181288,3,1.22892826267362
