V1,description,score,File,Source,AnimalScore,AnimalInd,Specificity,Count,SelectionMetric,SimplestName,CommonNameMajor,TimeofDay,Amount,Vegetation,NumOfAnimals,SimplestNameScore,CommonNameScore,ScoreRank,SimplestRF,CommonRF
2557,no person,0.9275801,3743-2.JPG,clarifAI,0.28898233960606,,0.506401301745522,122,1.72586996037853,bird,bird,Day,Entire,Forest,1,0.162985734684546,0.162985734684546,12,0.249765922290785,0.0405732051145021
2558,beautiful,0.905121,3743-2.JPG,clarifAI,0.253082904454035,,0.508091373229301,14,1.7017240369194,bird,bird,Day,Entire,Forest,1,0.218772967239277,0.218772967239277,11,0.188562001787866,0.0774450752222514
2559,environment,0.89617133,3743-2.JPG,clarifAI,0.225682383855826,,0.4859048182976,35,1.66053308520733,bird,bird,Day,Entire,Forest,1,0.115332396162045,0.115332396162045,10,0.114524949350361,0.0347110428884932
2560,color,0.89074326,3743-2.JPG,clarifAI,0.209495481278798,,0.553355828846778,9,1.69850000807642,bird,bird,Day,Entire,Forest,1,0.151070908928846,0.151070908928846,9,0.19989074416478,0.056927685107336
2561,water,0.86149526,3743-2.JPG,clarifAI,0.168073038253889,,0.433295263914443,38,1.56713092363377,bird,bird,Day,Entire,Forest,1,0.168073038253889,0.168073038253889,8,0.135348071356423,0.0259097292509779
2562,feather,0.84106976,3743-2.JPG,clarifAI,0.536273587528241,,0.662243951880967,3,1.78453003974151,bird,bird,Day,Entire,Forest,1,0.536273587528241,0.536273587528241,7,0.509509433898728,0.144309239394863
2563,neck,0.83842963,3743-2.JPG,clarifAI,0.349278853685247,,0.541472720749008,5,1.66042187834581,bird,bird,Day,Entire,Forest,1,0.26169888147668,0.26169888147668,6,0.31556997472694,0.119121075353354
2564,tree,0.8314761,3743-2.JPG,clarifAI,0.482046070201558,,0.475741163075745,87,1.61631737443664,bird,bird,Day,Entire,Forest,1,0.482046070201558,0.482046070201558,5,0.344459957465061,0.1365224457463
2565,beak,0.82366574,3743-2.JPG,clarifAI,0.613479187539321,,0.541244336560752,8,1.69484591422453,bird,bird,Day,Entire,Forest,1,0.613479187539321,0.613479187539321,4,0.45144118194962,0.122207882473141
2566,summer,0.7959384,3743-2.JPG,clarifAI,0.103285706347097,,0.422119918092092,10,1.4624117622345,bird,bird,Day,Entire,Forest,1,0.103285706347097,0.103285706347097,3,0.0695695215251707,0.0364467310232602
2567,conservation,0.78542364,3743-2.JPG,clarifAI,0.34852985335782,,0.524797554763161,3,1.58540172764,bird,bird,Day,Entire,Forest,1,0.34852985335782,0.34852985335782,2,0.284941597417801,0.084953703628318
2568,tropical,0.77903545,3743-2.JPG,clarifAI,0.499739743581337,,0.448395532337545,6,1.55851070611049,bird,bird,Day,Entire,Forest,1,0.499739743581337,0.499739743581337,1,0.328216578601047,0.194287257446704
1254,ecosystem,0.9545208,3743-2.JPG,google,0.360304987644482,,0.599205197230896,40,1.83727143382741,bird,bird,Day,Entire,Forest,1,0.266091412482369,0.266091412482369,10,0.2800620791192,0.0768374347167795
1255,fauna,0.9421276,3743-2.JPG,google,0.463924963218457,,0.566901380748625,119,1.82179031614921,bird,bird,Day,Entire,Forest,1,0.463924963218457,0.463924963218457,9,0.356909595307807,0.113995101300529
1256,ratite,0.8792859,3743-2.JPG,google,0,,0.5,2,1.63963952811865,bird,bird,Day,Entire,Forest,1,0,0,8,0.0406576920619527,0.0147245498724535
1257,wildlife,0.8707667,3743-2.JPG,google,0.499809648512766,,0.577453955179498,264,1.72598401426691,bird,bird,Day,Entire,Forest,1,0.499809648512766,0.499809648512766,7,0.308456001338453,0.086849257652916
1258,nature reserve,0.8690593,3743-2.JPG,google,0.375334764560219,,0.529978353060782,8,1.69776715672977,bird,bird,Day,Entire,Forest,1,0.375334764560219,0.375334764560219,6,0.247105529578027,0.091547961857504
1259,ostrich,0.83674127,3743-2.JPG,google,0.662882520540828,,0.649270245621215,5,1.79018901749581,bird,bird,Day,Entire,Forest,1,0.662882520540828,0.662882520540828,5,0.690747481745515,0.178210183592724
1260,bird,0.83175576,3743-2.JPG,google,1,,0.573009138825232,29,1.80270774323032,bird,bird,Day,Entire,Forest,1,1,1,4,0.95588853632891,0.126942654917548
1261,emu,0.76615614,3743-2.JPG,google,0.177060036345885,,0.497929731473465,3,1.50019911174217,bird,bird,Day,Entire,Forest,1,0.177060036345885,0.177060036345885,3,0.155523202198329,0.0256053332361087
1262,flightless bird,0.63703924,3743-2.JPG,google,1,,0.583686310242592,3,1.55513704204026,bird,bird,Day,Entire,Forest,1,1,1,2,0.862707899235415,0.267785590688345
1263,ecoregion,0.6154634,3743-2.JPG,google,0.336736529403442,,0.384236605890589,5,1.24421889484615,bird,bird,Day,Entire,Forest,1,0.336736529403442,0.336736529403442,1,0.242709679277211,0.0360489028414696
5277,skunk,0.986,Cchinga B-Rancho Chico 3715-14.JPG,IBM,0.502244001669528,1,0.5940115212293,4,1.95156676103203,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,1,0,4,0.613688950785163,0.0504449358951667
5278,carnivore,0.998,Cchinga B-Rancho Chico 3715-14.JPG,IBM,0.666736430939303,,0.773709614794697,74,2.06216367900656,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.452576025916137,0,6,0.385661264270789,0.165471838017585
5279,mammal,0.998,Cchinga B-Rancho Chico 3715-14.JPG,IBM,0.623663218882118,,0,405,1.65788484467053,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.42096700015076,0,6,0.219302652561328,0.352379080746141
5280,animal,0.998,Cchinga B-Rancho Chico 3715-14.JPG,IBM,1,,0,355,1.75230744892434,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.400913363769693,0,6,0.506809203342656,0.249261508565456
5281,striped skunk,0.5,Cchinga B-Rancho Chico 3715-14.JPG,IBM,0.588537355968706,,0.5940115212293,1,1.29414009960683,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,1,0,1,0.479064107476424,0.0676671724792968
5282,black color,0.89,Cchinga B-Rancho Chico 3715-14.JPG,IBM,0.308321059855532,,0.553355828846778,43,1.70400803642053,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.373876110307083,0,3,0.266676429996539,0.216583146048935
5283,coal black color,0.845,Cchinga B-Rancho Chico 3715-14.JPG,IBM,0.308321059855532,,0.553355828846778,25,1.64125817938727,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.373876110307083,0,2,0.286389512571446,0.170534157674117
40,animal,0.992779922485,Cchinga B-Rancho Chico 3715-14.JPG,amazon,1,,0,355,1.74447733265184,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.400913363769693,0,4,0.59484304665152,0.0941295868642761
41,mammal,0.992779922485,Cchinga B-Rancho Chico 3715-14.JPG,amazon,0.623663218882118,,0,405,1.65005472839803,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.42096700015076,0,4,0.321273695569814,0.161320551720749
42,skunk,0.992779922485,Cchinga B-Rancho Chico 3715-14.JPG,amazon,0.502244001669528,1,0.5940115212293,4,1.96173664475953,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,1,0,4,0.653011948586943,0.0214495618167964
43,cat,0.836076965332,Cchinga B-Rancho Chico 3715-14.JPG,amazon,0.923642675604657,,0.859507018283396,126,1.92368833410461,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.586920798401633,0,1.5,0.896877791276409,0.0131026217021334
44,pet,0.836076965332,Cchinga B-Rancho Chico 3715-14.JPG,amazon,0.928221641829446,,0.86579245285228,47,1.93365358403129,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.434488355778082,0,1.5,0.832897276835599,0.0184369871120718
2569,no person,0.9844655,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,0.28898233960606,,0.506401301745522,122,1.81119806037853,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.312626452076115,0,20,0.305446347573237,0.0373257082155058
2570,one,0.97620416,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,0.321051011471672,,0.49246953650304,84,1.80171465563124,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.315277834235559,0,19,0.334961554001976,0.0569444585507548
2571,winter,0.97547424,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,0.262555775776313,,0.495102625586891,24,1.79681403126072,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.28646058930493,0,18,0.252497897374253,0.027203805157643
2572,snow,0.972175,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,0.249248016011334,,0.478888504622699,20,1.78237943608918,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.3398826631016,0,17,0.258678995485498,0.0392778683540633
2573,mammal,0.97133034,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,0.623663218882118,,0,405,1.61788035467053,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.42096700015076,0,16,0.345101827076872,0.148126968913021
2574,bird,0.95776427,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,1,,0.573009138825232,29,1.99172050823032,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.398680634555726,0,15,0.43354877226508,0.0767301387969147
2575,portrait,0.95431995,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,0.127115002810925,,0.483788956852447,57,1.71839847769961,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.108236725614713,0,14,0.142600797337618,0.0290164105245717
2576,wildlife,0.94845486,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,0.499809648512766,,0.577453955179498,264,1.84251625426691,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.336714386768205,0,13,0.22601282926371,0.094920506737121
2577,people,0.93169177,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,0.156340554741309,,0.514431755304484,22,1.71515874297313,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.140977255750865,0,12,0.126934060961517,0.0828019337189248
2578,nature,0.93045455,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,0.354320287320382,,0.529978353060782,156,1.75725748105074,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.277515471640494,0,11,0.232586191726864,0.100416575416978
2579,outdoors,0.9237712,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,0.356118831136187,,0.531810420193845,147,1.74883957886939,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.333613774811292,0,10,0.291706338226301,0.0732746667006907
2580,wood,0.9179378,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,0.389770297604258,,0.477808330692992,74,1.72487820362194,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.341571002213718,0,9,0.25203108949976,0.0428638183256
2581,landscape,0.9088829,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,0.204504738507388,,0.42505245952205,52,1.6408442692935,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.175788310839568,0,8,0.128643058987801,0.0188248387891353
2582,animal,0.89530826,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,1,,0,355,1.59826983892434,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.400913363769693,0,7,0.53574588548642,0.157159330975986
2583,water,0.8947883,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,0.168073038253889,,0.433295263914443,38,1.61707048363377,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.281198633075419,0,6,0.151032577705905,0.0159886807605612
2584,daylight,0.8902025,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,0.294974978208457,,0.47610328884917,23,1.66795058038241,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.377960285508145,0,5,0.279027236340542,0.0268727211084664
2585,cold,0.88855016,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,0.272178963635183,,0.49083951566287,7,1.68408618604115,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.395651576720768,0,4,0.285654311833027,0.0243736654258958
2586,cat,0.8865139,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,0.923642675604657,,0.859507018283396,126,1.99934373610661,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.586920798401633,0,3,0.792637545130088,0.0971412843675233
2587,travel,0.8753768,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,0.125132553535014,,0.504208835778361,25,1.61645275627293,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.0736825091244227,0,2,0.127296645180192,0.0556375284007533
2588,tree,0.8597686,Cchinga B-Rancho Chico 3715-14.JPG,clarifAI,0.482046070201558,,0.475741163075745,87,1.65875612443664,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.488254993552462,0,1,0.28306064215261,0.0792437104214761
1271,skunk,0.9253288,Cchinga B-Rancho Chico 3715-14.JPG,google,0.502244001669528,1,0.5940115212293,4,1.86055996103203,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,1,0,4,0.566436660695953,0.0953571122755033
1272,fauna,0.9248608,Cchinga B-Rancho Chico 3715-14.JPG,google,0.463924963218457,,0.566901380748625,119,1.79589011614921,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.372507086091463,0,3,0.129411506522735,0.313269484489797
1273,tail,0.79939973,Cchinga B-Rancho Chico 3715-14.JPG,google,0.518842195424346,,0.59334936267271,32,1.64316249472211,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.441590563554925,0,2,0.462867510540931,0.0539392611440177
1274,snout,0.5163377,Cchinga B-Rancho Chico 3715-14.JPG,google,0.317199469532699,,0.559357675396737,13,1.1612202648928,skunk,american hog-nosed skunk,Night,Entire,Grassland,1,0.289454977581367,0,1,0.267114382214076,0.0852108923010259
5305,manatee,0.553,Cwagneri 2519-22.JPG,IBM,0.416958168871087,1,0.608462382170304,2,1.30868141142158,pig,peccary,Day,Entire,Forest,2,0.224332396742281,0,9,0.386824457378465,0.0229812266721671
5306,aquatic mammal,0.614,Cwagneri 2519-22.JPG,IBM,0.623663218882118,,0.746236502535437,3,1.50776908290721,pig,peccary,Day,Entire,Forest,2,0.370323001410069,0,14,0.511691697326854,0.0350991954418304
5307,mammal,0.778,Cwagneri 2519-22.JPG,IBM,0.623663218882118,,0,405,1.32788484467053,pig,peccary,Day,Entire,Forest,2,0.370323001410069,0,16,0.492086973053426,0.0354844139926711
5308,animal,0.811,Cwagneri 2519-22.JPG,IBM,1,,0,355,1.47180744892434,pig,peccary,Day,Entire,Forest,2,0.792810550101927,0,17,0.469697688362238,0.0371415551987061
5309,aberdeen angus cattle,0.526,Cwagneri 2519-22.JPG,IBM,0.631582334236771,,0.721587527037958,1,1.40768934707817,pig,peccary,Day,Entire,Forest,2,0.715182445885121,0,7,0.582818690826593,0.0315453573980134
5310,beef,0.53,Cwagneri 2519-22.JPG,IBM,0.362264250716475,,0.57922817316639,1,1.27518014926231,pig,peccary,Day,Entire,Forest,2,0.618393651874812,0,8,0.319647527329073,0.00717482901182062
5311,cattle,0.561,Cwagneri 2519-22.JPG,IBM,0.631582334236771,1,0.721587527037958,6,1.40101417612456,pig,peccary,Day,Entire,Forest,2,0.715182445885121,0,10,0.584691117490484,0.0201194782188678
5312,ruminant,0.563,Cwagneri 2519-22.JPG,IBM,0.780299360695851,,0.859985262802757,12,1.49843498503482,pig,peccary,Day,Entire,Forest,2,0.68199822348092,0,11,0.527471983408573,0.0364085518954609
5313,water dog dog,0.515,Cwagneri 2519-22.JPG,IBM,1,,0.837950165678775,1,1.54147508283939,pig,peccary,Day,Entire,Forest,2,0.745795983693322,0,4,0.758757139537304,0.0394622064128842
5314,dog,0.516,Cwagneri 2519-22.JPG,IBM,1,1,0.837950165678775,34,1.46012494135364,pig,peccary,Day,Entire,Forest,2,0.745795983693322,0,5,0.748034838557178,0.030916766149234
5315,domestic animal,0.517,Cwagneri 2519-22.JPG,IBM,1,,1,7,1.56329644730092,pig,peccary,Day,Entire,Forest,2,0.792810550101927,0,6,0.704708729513449,0.0399335906880493
5316,horse,0.507,Cwagneri 2519-22.JPG,IBM,0.493279481736928,,0.612816761748944,1,1.2902282513087,pig,peccary,Day,Entire,Forest,2,0.463881799422578,0,3,0.540429945425665,0.0278743168547038
5317,odd-toed ungulate (hoofed mammal),0.577,Cwagneri 2519-22.JPG,IBM,0.623663218882118,,0.751494726964389,25,1.41716316820272,pig,peccary,Day,Entire,Forest,2,0.502144479667606,0,12,0.474116174416657,0.0484480213958507
5318,dun horse,0.504,Cwagneri 2519-22.JPG,IBM,0.493279481736928,,0.612816761748944,1,1.2857282513087,pig,peccary,Day,Entire,Forest,2,0.463881799422578,0,2,0.519058288920325,0.023391538266725
5319,dugong (sea mammal),0.5,Cwagneri 2519-22.JPG,IBM,0.623663218882118,,0.746236502535437,2,1.3497447341069,pig,peccary,Day,Entire,Forest,2,0.370323001410069,0,1,0.557642993887487,0.0488511804290749
5320,bottle green color,0.776,Cwagneri 2519-22.JPG,IBM,0.272159995432125,,0.553355828846778,2,1.57942859140007,pig,peccary,Day,Entire,Forest,2,0.373545820167873,0,15,0.294700826691275,0.0081217730237495
5321,jade green color,0.578,Cwagneri 2519-22.JPG,IBM,0.269401930424342,,0.553355828846778,2,1.28173907514813,pig,peccary,Day,Entire,Forest,2,0.331372827148863,0,13,0.291732613222879,0.00840218569591719
2589,water,0.9980197,Cwagneri 2519-22.JPG,clarifAI,0.168073038253889,,0.433295263914443,38,1.77191758363377,pig,peccary,Day,Entire,Forest,2,0.194321715939495,0,20,0.153810484170676,0.0080745042086256
2590,underwater,0.9931606,Cwagneri 2519-22.JPG,clarifAI,0.190742737385974,,0.546625897118926,13,1.83847454271722,pig,peccary,Day,Entire,Forest,2,0.151174383553632,0,19,0.210374815424352,0.00689094159451553
2591,no person,0.9853135,Cwagneri 2519-22.JPG,clarifAI,0.28898233960606,,0.506401301745522,122,1.81247006037853,pig,peccary,Day,Entire,Forest,2,0.314629097322457,0,18,0.220989615825293,0.00893391636991881
2592,ocean,0.9742609,Cwagneri 2519-22.JPG,clarifAI,0.159836251108707,,0.504892347277609,5,1.79851794596598,pig,peccary,Day,Entire,Forest,2,0.105125210377948,0,17,0.173748590011971,0.00420129348813958
2593,sea,0.9677731,Cwagneri 2519-22.JPG,clarifAI,0.205106257844945,,0.470262124647864,7,1.77586372408609,pig,peccary,Day,Entire,Forest,2,0.15861231860881,0,16,0.160253311350611,0.00224994279520002
2594,outdoors,0.9504727,Cwagneri 2519-22.JPG,clarifAI,0.356118831136187,,0.531810420193845,147,1.78889182886939,pig,peccary,Day,Entire,Forest,2,0.29540955920712,0,15,0.250096675695711,0.0163205193925404
2595,nature,0.94946116,Cwagneri 2519-22.JPG,clarifAI,0.354320287320382,,0.529978353060782,156,1.78576739605074,pig,peccary,Day,Entire,Forest,2,0.222570564851916,0,14,0.276532533652957,0.013656452989977
2596,wildlife,0.9473866,Cwagneri 2519-22.JPG,clarifAI,0.499809648512766,,0.577453955179498,264,1.84091386426691,pig,peccary,Day,Entire,Forest,2,0.225817509737919,0,13,0.367943981685193,0.0207934518349375
2597,landscape,0.9421693,Cwagneri 2519-22.JPG,clarifAI,0.204504738507388,,0.42505245952205,52,1.6907738692935,pig,peccary,Day,Entire,Forest,2,0.135488436646501,0,12,0.119104634459101,0.00620209626867138
2598,swimming,0.93117654,Cwagneri 2519-22.JPG,clarifAI,0.123388874521354,,0.460517167005159,7,1.69566705943384,pig,peccary,Day,Entire,Forest,2,0.0930422388825233,0,11,0.113705741049386,0.00750179074676008
2599,environment,0.91947687,Cwagneri 2519-22.JPG,clarifAI,0.225682383855826,,0.4859048182976,35,1.69549139520733,pig,peccary,Day,Entire,Forest,2,0.115490960118844,0,10,0.118398491132106,0.00631662304879063
2600,travel,0.91781294,Cwagneri 2519-22.JPG,clarifAI,0.125132553535014,,0.504208835778361,25,1.68010696627293,pig,peccary,Day,Entire,Forest,2,0.119987234352508,0,9,0.109822759568128,0.00456118072643041
2601,fair weather,0.9162539,Cwagneri 2519-22.JPG,clarifAI,0.250579975595074,,0.523932168200063,7,1.73678837529972,pig,peccary,Day,Entire,Forest,2,0.345990297362425,0,8,0.215767756871092,0.0127240914718977
2602,action,0.9023882,Cwagneri 2519-22.JPG,clarifAI,0.192201412862812,,0.52453354666755,1,1.76389942654948,pig,peccary,Day,Entire,Forest,2,0.159459539812076,0,7,0.189755689713035,0.00279004235161542
